Gene ID: PVP01_1031000
Chromosome: 10
Product Description: merozoite surface protein 3

Table: Names, Previous Identifiers, and Aliases
[Name/ID/Alias]	[Type]	
A0A1G4GZ26	alternate ID	
A0A1G4HET6	alternate ID	
A0A564ZWF2	alternate ID	
C5HZ11	alternate ID	
Q4KTV4	alternate ID	
Q4KTV6	alternate ID	
Q4KTV8	alternate ID	
Q4KTV9	alternate ID	
Q4KTW0	alternate ID	
Q4KTW2	alternate ID	
Q4KTW3	alternate ID	
Q86DH1	alternate ID	
Q86DH5	alternate ID	
UPI00090A845F	alternate ID	
VUZ96619.1	alternate ID	
MSP3H	synonym	
MSP3alpha	synonym	
Table: Orthologs and Paralogs within VEuPathDB
[Gene ID]	[Ortholog]	[Organism]	[Product]	[is syntenic]	
PVP01_1031000	PRCDC_0304500	Plasmodium reichenowi CDC	GRIP domain-containing protein, putative	no	
PVP01_1031000	PRCDC_0321000	Plasmodium reichenowi CDC	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRCDC_1035500	Plasmodium reichenowi CDC	liver stage antigen 1	no	
PVP01_1031000	PRCDC_1205600	Plasmodium reichenowi CDC	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRCDC_1474500	Plasmodium reichenowi CDC	cysteine repeat modular protein 4, putative	no	
PVP01_1031000	PRELSG_0001300	Plasmodium relictum SGS1-like	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PRELSG_0001400	Plasmodium relictum SGS1-like	hypothetical protein	no	
PVP01_1031000	PRELSG_0002700	Plasmodium relictum SGS1-like	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PRELSG_0019600	Plasmodium relictum SGS1-like	reticulocyte binding protein, putative	no	
PVP01_1031000	PRELSG_0021400	Plasmodium relictum SGS1-like	reticulocyte binding protein, putative	no	
PVP01_1031000	PRELSG_0108700	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_0114800	Plasmodium relictum SGS1-like	U3 small nucleolar RNA-associated protein 14, putative	no	
PVP01_1031000	PRELSG_0204800	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_0301500	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_0305300	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_0419300	Plasmodium relictum SGS1-like	nucleic acid-binding protein, putative	no	
PVP01_1031000	PRELSG_0517800	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_0607800	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_0708700	Plasmodium relictum SGS1-like	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PRELSG_0711500	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_0912600	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_0937000	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_0941600	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_1002000	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_1009900	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_1139600	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_1205900	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_1230000	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_1265400	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_1309900	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_1424400	Plasmodium relictum SGS1-like	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRELSG_1445900	Plasmodium relictum SGS1-like	reticulocyte binding protein, putative	no	
PVP01_1031000	PRELSG_1467700	Plasmodium relictum SGS1-like	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PRELSG_9902200	Plasmodium relictum SGS1-like	reticulocyte binding protein, putative	no	
PVP01_1031000	PRELSG_9902600	Plasmodium relictum SGS1-like	surface-associated interspersed protein (SURFIN)	no	
PVP01_1031000	PRG01_0427900	Plasmodium reichenowi G01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRG01_0918800	Plasmodium reichenowi G01	cysteine repeat modular protein 1	no	
PVP01_1031000	PRG01_1034700	Plasmodium reichenowi G01	liver stage antigen 1	no	
PVP01_1031000	PRG01_1210600	Plasmodium reichenowi G01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PRG01_1475200	Plasmodium reichenowi G01	cysteine repeat modular protein 4	no	
PVP01_1031000	PVBDA_0201580	Plasmodium vinckei brucechwatti DA	unspecified product	no	
PVP01_1031000	PVBDA_0300300	Plasmodium vinckei brucechwatti DA	Repetitive organellar protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7RU40]	no	
PVP01_1031000	PVBDA_0301540	Plasmodium vinckei brucechwatti DA	Autophagy-related protein 11, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7RUT7]	no	
PVP01_1031000	PVBDA_0500910	Plasmodium vinckei brucechwatti DA	unspecified product	no	
PVP01_1031000	PVBDA_0600600	Plasmodium vinckei brucechwatti DA	unspecified product	no	
PVP01_1031000	PVBDA_0600630	Plasmodium vinckei brucechwatti DA	unspecified product	no	
PVP01_1031000	PVBDA_0601250	Plasmodium vinckei brucechwatti DA	unspecified product	no	
PVP01_1031000	PVBDA_0800810	Plasmodium vinckei brucechwatti DA	unspecified product	no	
PVP01_1031000	PVBDA_1001460	Plasmodium vinckei brucechwatti DA	Kringle domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A6V7S6E0]	no	
PVP01_1031000	PVBDA_1203870	Plasmodium vinckei brucechwatti DA	unspecified product	no	
PVP01_1031000	PVBDA_1300380	Plasmodium vinckei brucechwatti DA	Cysteine repeat modular protein 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7SKH2]	no	
PVP01_1031000	PVBDA_1305120	Plasmodium vinckei brucechwatti DA	unspecified product	no	
PVP01_1031000	PVLDE_0101100	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVLDE_0101350	Plasmodium vinckei lentum DE	Leucine-rich repeat protein [Source:UniProtKB/TrEMBL;Acc:A0A6V7RSX6]	no	
PVP01_1031000	PVLDE_0201540	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVLDE_0300120	Plasmodium vinckei lentum DE	Repetitive organellar protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7RVI0]	no	
PVP01_1031000	PVLDE_0600710	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVLDE_0802870	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVLDE_1001590	Plasmodium vinckei lentum DE	Kringle domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A6V7S886]	no	
PVP01_1031000	PVLDE_1100150	Plasmodium vinckei lentum DE	Skeleton-binding protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7SA72]	no	
PVP01_1031000	PVLDE_1201850	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVLDE_1201970	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVLDE_1202920	Plasmodium vinckei lentum DE	U3 small nucleolar RNA-associated protein 14, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7SHX6]	no	
PVP01_1031000	PVLDE_1203930	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVLDE_1300620	Plasmodium vinckei lentum DE	Cysteine repeat modular protein 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7SM92]	no	
PVP01_1031000	PVLDE_1305360	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVLDE_1404490	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVLDE_1405600	Plasmodium vinckei lentum DE	unspecified product	no	
PVP01_1031000	PVL_000032000	Plasmodium vivax-like Pvl01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PVL_000036300	Plasmodium vivax-like Pvl01	hypothetical protein	no	
PVP01_1031000	PVL_000042700	Plasmodium vivax-like Pvl01	cysteine repeat modular protein 4, putative	no	
PVP01_1031000	PVL_000066900	Plasmodium vivax-like Pvl01	merozoite surface protein 3	no	
PVP01_1031000	PVL_000098500	Plasmodium vivax-like Pvl01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PVL_000158100	Plasmodium vivax-like Pvl01	merozoite surface protein 3, putative	no	
PVP01_1031000	PVL_000180300	Plasmodium vivax-like Pvl01	hypothetical protein, conserved	no	
PVP01_1031000	PVL_000202300	Plasmodium vivax-like Pvl01	merozoite surface protein 3	no	
PVP01_1031000	PVL_000217600	Plasmodium vivax-like Pvl01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PVL_030005700	Plasmodium vivax-like Pvl01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PVL_070013800	Plasmodium vivax-like Pvl01	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PVL_070013900	Plasmodium vivax-like Pvl01	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PVL_120016100	Plasmodium vivax-like Pvl01	MSP7-like protein	no	
PVP01_1031000	PVL_120052700	Plasmodium vivax-like Pvl01	cysteine repeat modular protein 4, putative	no	
PVP01_1031000	PVP01_0302400	Plasmodium vivax P01	pre-mRNA splicing factor, putative	no	
PVP01_1031000	PVP01_0422100	Plasmodium vivax P01	repetitive organellar protein, putative	no	
PVP01_1031000	PVP01_0709800	Plasmodium vivax P01	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PVP01_0726600	Plasmodium vivax P01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PVP01_0734600	Plasmodium vivax P01	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PVP01_1031200	Plasmodium vivax P01	merozoite surface protein 3	no	
PVP01_1031000	PVP01_1031300	Plasmodium vivax P01	merozoite surface protein 3	no	
PVP01_1031000	PVP01_1031400	Plasmodium vivax P01	merozoite surface protein 3	no	
PVP01_1031000	PVP01_1031500	Plasmodium vivax P01	merozoite surface protein 3	no	
PVP01_1031000	PVP01_1031600	Plasmodium vivax P01	merozoite surface protein 3	no	
PVP01_1031000	PVP01_1031700	Plasmodium vivax P01	merozoite surface protein 3	no	
PVP01_1031000	PVP01_1102900	Plasmodium vivax P01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PVP01_1201800	Plasmodium vivax P01	tryptophan-rich protein	no	
PVP01_1031000	PVP01_1219900	Plasmodium vivax P01	MSP7-like protein	no	
PVP01_1031000	PVP01_1263900	Plasmodium vivax P01	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PVP01_1270300	Plasmodium vivax P01	cysteine repeat modular protein 4, putative	no	
PVP01_1031000	PVP01_1469500	Plasmodium vivax P01	hypothetical protein	no	
PVP01_1031000	PVPCR_0201580	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVPCR_0300240	Plasmodium vinckei petteri CR 2020	Repetitive organellar protein, putative [Source:UniProtKB/TrEMBL;Acc:W7AWH3]	no	
PVP01_1031000	PVPCR_0502200	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVPCR_0600730	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVPCR_0800310	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVPCR_0802850	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVPCR_0901770	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVPCR_1001420	Plasmodium vinckei petteri CR 2020	Kringle domain-containing protein [Source:UniProtKB/TrEMBL;Acc:W7AZ44]	no	
PVP01_1031000	PVPCR_1201850	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVPCR_1203760	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVPCR_1300550	Plasmodium vinckei petteri CR 2020	Cysteine repeat modular protein 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7TAL0]	no	
PVP01_1031000	PVPCR_1302690	Plasmodium vinckei petteri CR 2020	Spindle assembly abnormal protein 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7TCT3]	no	
PVP01_1031000	PVPCR_1404740	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVPCR_1405820	Plasmodium vinckei petteri CR 2020	unspecified product	no	
PVP01_1031000	PVSEL_0300320	Plasmodium vinckei Cameroon EL	Repetitive organellar protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7SF86]	no	
PVP01_1031000	PVSEL_0301490	Plasmodium vinckei Cameroon EL	Autophagy-related protein 11, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7SE31]	no	
PVP01_1031000	PVSEL_0501450	Plasmodium vinckei Cameroon EL	Secreted ookinete protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7SIE0]	no	
PVP01_1031000	PVSEL_0503070	Plasmodium vinckei Cameroon EL	unspecified product	no	
PVP01_1031000	PVSEL_0600740	Plasmodium vinckei Cameroon EL	unspecified product	no	
PVP01_1031000	PVSEL_0800090	Plasmodium vinckei Cameroon EL	unspecified product	no	
PVP01_1031000	PVSEL_0800960	Plasmodium vinckei Cameroon EL	unspecified product	no	
PVP01_1031000	PVSEL_0802980	Plasmodium vinckei Cameroon EL	unspecified product	no	
PVP01_1031000	PVSEL_1001350	Plasmodium vinckei Cameroon EL	Kringle domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A6V7T2A3]	no	
PVP01_1031000	PVSEL_1203430	Plasmodium vinckei Cameroon EL	unspecified product	no	
PVP01_1031000	PVSEL_1300390	Plasmodium vinckei Cameroon EL	Cysteine repeat modular protein 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A6V7T9T1]	no	
PVP01_1031000	PVSEL_1405810	Plasmodium vinckei Cameroon EL	unspecified product	no	
PVP01_1031000	PVVCY_0201470	Plasmodium vinckei vinckei CY	unspecified product	no	
PVP01_1031000	PVVCY_0301430	Plasmodium vinckei vinckei CY	Autophagy-related protein 11, putative [Source:UniProtKB/TrEMBL;Acc:A0A449BN37]	no	
PVP01_1031000	PVVCY_0402040	Plasmodium vinckei vinckei CY	unspecified product	no	
PVP01_1031000	PVVCY_0600600	Plasmodium vinckei vinckei CY	unspecified product	no	
PVP01_1031000	PVVCY_0800110	Plasmodium vinckei vinckei CY	unspecified product	no	
PVP01_1031000	PVVCY_1001420	Plasmodium vinckei vinckei CY	Kringle domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A449BTX5]	no	
PVP01_1031000	PVVCY_1203740	Plasmodium vinckei vinckei CY	unspecified product	no	
PVP01_1031000	PVVCY_1300250	Plasmodium vinckei vinckei CY	Cysteine repeat modular protein 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A449BX92]	no	
PVP01_1031000	PVVCY_1304910	Plasmodium vinckei vinckei CY	unspecified product	no	
PVP01_1031000	PVVCY_1400060	Plasmodium vinckei vinckei CY	unspecified product	no	
PVP01_1031000	PVVCY_1405710	Plasmodium vinckei vinckei CY	unspecified product	no	
PVP01_1031000	PVX_001090	Plasmodium vivax Sal-1	hypothetical protein, conserved	no	
PVP01_1031000	PVX_003585	Plasmodium vivax Sal-1	repetitive organellar protein, putative	no	
PVP01_1031000	PVX_079195	Plasmodium vivax Sal-1	unspecified product	no	
PVP01_1031000	PVX_082670	Plasmodium vivax Sal-1	merozoite surface protein 7 (MSP7), putative	no	
PVP01_1031000	PVX_083550	Plasmodium vivax Sal-1	tryptophan-rich antigen (Pv-fam-a)	no	
PVP01_1031000	PVX_086925	Plasmodium vivax Sal-1	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PVX_097670	Plasmodium vivax Sal-1	merozoite surface protein 3	no	
PVP01_1031000	PVX_097680	Plasmodium vivax Sal-1	merozoite surface protein 3	no	
PVP01_1031000	PVX_097685	Plasmodium vivax Sal-1	merozoite surface protein 3	no	
PVP01_1031000	PVX_097690	Plasmodium vivax Sal-1	merozoite surface protein 3	no	
PVP01_1031000	PVX_097695	Plasmodium vivax Sal-1	merozoite surface protein 3	no	
PVP01_1031000	PVX_097705	Plasmodium vivax Sal-1	merozoite surface protein 3	no	
PVP01_1031000	PVX_097725	Plasmodium vivax Sal-1	merozoite surface protein 3	no	
PVP01_1031000	PVX_099005	Plasmodium vivax Sal-1	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PVX_099850	Plasmodium vivax Sal-1	hypothetical protein, conserved	no	
PVP01_1031000	PVX_101500	Plasmodium vivax Sal-1	hypothetical protein	no	
PVP01_1031000	PVX_115415	Plasmodium vivax Sal-1	hypothetical protein, conserved	no	
PVP01_1031000	PVX_118335	Plasmodium vivax Sal-1	hypothetical protein, conserved	no	
PVP01_1031000	PVX_118648	Plasmodium vivax Sal-1	hypothetical protein, conserved	no	
PVP01_1031000	PY00337	Plasmodium yoelii yoelii 17XNL	cysteine repeat modular protein 1 PbCRM1	no	
PVP01_1031000	PY00445	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY00675	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY00709	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY01140	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY01844	Plasmodium yoelii yoelii 17XNL	maebl	no	
PVP01_1031000	PY02239	Plasmodium yoelii yoelii 17XNL	mature-parasite-infected erythrocyte surface antigen	no	
PVP01_1031000	PY02441	Plasmodium yoelii yoelii 17XNL	KED	no	
PVP01_1031000	PY04214	Plasmodium yoelii yoelii 17XNL	repeat organellar protein-related	no	
PVP01_1031000	PY04393	Plasmodium yoelii yoelii 17XNL	RNA recognition motif, putative	no	
PVP01_1031000	PY04562	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY05029	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY05260	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY05279	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY05661	Plasmodium yoelii yoelii 17XNL	CCAAT-box DNA binding protein subunit B	no	
PVP01_1031000	PY05757	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY05925	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY06190	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY06496	Plasmodium yoelii yoelii 17XNL	glutamine-asparagine rich protein	no	
PVP01_1031000	PY06691	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY07199	Plasmodium yoelii yoelii 17XNL	hypothetical protein	no	
PVP01_1031000	PY17X_0301200	Plasmodium yoelii yoelii 17X	nucleic acid-binding protein, putative	no	
PVP01_1031000	PY17X_0405900	Plasmodium yoelii yoelii 17X	GRIP domain-containing protein, putative	no	
PVP01_1031000	PY17X_0421700	Plasmodium yoelii yoelii 17X	reticulocyte binding protein, putative	no	
PVP01_1031000	PY17X_0608100	Plasmodium yoelii yoelii 17X	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PY17X_0815700	Plasmodium yoelii yoelii 17X	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PY17X_0904100	Plasmodium yoelii yoelii 17X	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PY17X_1002200	Plasmodium yoelii yoelii 17X	pre-mRNA splicing factor, putative	no	
PVP01_1031000	PY17X_1209200	Plasmodium yoelii yoelii 17X	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PY17X_1220000	Plasmodium yoelii yoelii 17X	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PY17X_1230600	Plasmodium yoelii yoelii 17X	U3 small nucleolar RNA-associated protein 14, putative	no	
PVP01_1031000	PY17X_1304400	Plasmodium yoelii yoelii 17X	cysteine repeat modular protein 4	no	
PVP01_1031000	PY17X_1325300	Plasmodium yoelii yoelii 17X	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PY17X_1342400	Plasmodium yoelii yoelii 17X	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_0317900	Plasmodium yoelii yoelii YM	YIR protein	no	
PVP01_1031000	PYYM_0406100	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_0606600	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_0607300	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_0815400	Plasmodium yoelii yoelii YM	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PYYM_0903600	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_1002200	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_1208600	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_1219400	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_1229800	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_1301500	Plasmodium yoelii yoelii YM	cysteine repeat modular protein 4	no	
PVP01_1031000	PYYM_1322300	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PYYM_1339400	Plasmodium yoelii yoelii YM	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PcyM_0203600	Plasmodium cynomolgi strain M	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PcyM_0303600	Plasmodium cynomolgi strain M	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PcyM_0304900	Plasmodium cynomolgi strain M	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PcyM_0401800	Plasmodium cynomolgi strain M	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PcyM_0422000	Plasmodium cynomolgi strain M	repetitive organellar protein, putative	no	
PVP01_1031000	PcyM_0533000	Plasmodium cynomolgi strain M	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PcyM_0614100	Plasmodium cynomolgi strain M	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PcyM_0625700	Plasmodium cynomolgi strain M	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PcyM_0709600	Plasmodium cynomolgi strain M	cysteine repeat modular protein 1, putative	no	
PVP01_1031000	PcyM_0738000	Plasmodium cynomolgi strain M	Plasmodium exported protein, unknown function	no	
PVP01_1031000	PcyM_0904800	Plasmodium cynomolgi strain M	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PcyM_1031300	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1031600	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1031700	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1031800	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1031900	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1032000	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1032100	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1032200	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1032300	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1032400	Plasmodium cynomolgi strain M	merozoite surface protein 3, putative	no	
PVP01_1031000	PcyM_1237000	Plasmodium cynomolgi strain M	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	PcyM_1279800	Plasmodium cynomolgi strain M	cysteine repeat modular protein 4, putative	no	
PVP01_1031000	PcyM_1426800	Plasmodium cynomolgi strain M	conserved Plasmodium protein, unknown function	no	
PVP01_1031000	Pf7G8_020007800	Plasmodium falciparum 7G8	repetitive organellar protein, putative	no	
PVP01_1031000	Pf7G8_090016300	Plasmodium falciparum 7G8	cysteine repeat modular protein 1	no	
PVP01_1031000	Pf7G8_100040500	Plasmodium falciparum 7G8	liver stage antigen 1	no	
PVP01_1031000	Pf7G8_140080300	Plasmodium falciparum 7G8	cysteine repeat modular protein 4	no	
PVP01_1031000	PfCD01_020008100	Plasmodium falciparum CD01	repetitive organellar protein, putative	no	
PVP01_1031000	PfCD01_090015800	Plasmodium falciparum CD01	cysteine repeat modular protein 1	no	
PVP01_1031000	PfCD01_140080400	Plasmodium falciparum CD01	cysteine repeat modular protein 4	no	
PVP01_1031000	PfDd2_100041400	Plasmodium falciparum Dd2	liver stage antigen 1	no	
PVP01_1031000	PfDd2_140079500	Plasmodium falciparum Dd2	cysteine repeat modular protein 4	no	
PVP01_1031000	PfGA01_080006900	Plasmodium falciparum GA01	U3 small nucleolar RNA-associated protein 14, putative	no	
PVP01_1031000	PfGA01_090015700	Plasmodium falciparum GA01	cysteine repeat modular protein 1	no	
PVP01_1031000	PfGA01_100041400	Plasmodium falciparum GA01	liver stage antigen 1	no	
PVP01_1031000	PfGA01_140080500	Plasmodium falciparum GA01	cysteine repeat modular protein 4	no	
PVP01_1031000	PfGB4_080007900	Plasmodium falciparum GB4	U3 small nucleolar RNA-associated protein 14, putative	no	
PVP01_1031000	PfGB4_090016400	Plasmodium falciparum GB4	cysteine repeat modular protein 1	no	
PVP01_1031000	PfGB4_100041000	Plasmodium falciparum GB4	liver stage antigen 1	no	
PVP01_1031000	PfGB4_140081100	Plasmodium falciparum GB4	cysteine repeat modular protein 4	no	
PVP01_1031000	PfGN01_080009000	Plasmodium falciparum GN01	U3 small nucleolar RNA-associated protein 14, putative	no	
PVP01_1031000	PfGN01_090016300	Plasmodium falciparum GN01	cysteine repeat modular protein 1	no	
PVP01_1031000	PfGN01_100041600	Plasmodium falciparum GN01	liver stage antigen 1	no	
PVP01_1031000	PfGN01_140080400	Plasmodium falciparum GN01	cysteine repeat modular protein 4	no	
PVP01_1031000	PfHB3_050009800	Plasmodium falciparum HB3	centrosomal protein CEP120, putative	no	
PVP01_1031000	PfHB3_090016100	Plasmodium falciparum HB3	cysteine repeat modular protein 1	no	
PVP01_1031000	PfHB3_100040500	Plasmodium falciparum HB3	liver stage antigen 1	no	
PVP01_1031000	PfIT_090016000	Plasmodium falciparum IT	cysteine repeat modular protein 1	no	
PVP01_1031000	PfIT_100040100	Plasmodium falciparum IT	liver stage antigen 1	no	
PVP01_1031000	PfIT_140081600	Plasmodium falciparum IT	cysteine repeat modular protein 4	no	
PVP01_1031000	PfKE01_020005600	Plasmodium falciparum KE01	repetitive organellar protein, putative	no	
PVP01_1031000	PfKE01_090015800	Plasmodium falciparum KE01	cysteine repeat modular protein 1	no	
PVP01_1031000	PfKE01_100041400	Plasmodium falciparum KE01	liver stage antigen 1	no	
